Date,Value
2023-04-28,14797.345656
2023-05-31,13741.833093
2023-06-30,14658.625595
2023-07-31,14981.492262
2023-08-31,14400.769107
2023-09-29,13642.027566
2023-10-31,13125.061387
2023-11-30,14382.085291
2023-12-29,15055.951681
2024-01-31,15068.104454
2024-02-29,15466.695159
2024-03-29,15950.731943
2024-04-30,15518.414492
2024-05-31,16035.23863
2024-06-28,14840.354481
2024-07-31,15196.669324
2024-08-30,15773.836449
2024-09-30,15990.208641
2024-10-31,14971.347381
2024-11-29,14339.472989
2024-12-31,14363.245323
2025-01-31,15523.894652
